reg_type,addr,descrip
F32,3181,Slot 18 Configuration Array Dim3 Index
F32,3182,Slot 19 Configuration Array Dim3 Index
F32,3183,Slot 20 Configuration Array Dim3 Index
F32,3184,Slot 21 Configuration Array Dim3 Index
F32,3185,Slot 22 Configuration Array Dim3 Index
F32,3186,Slot 23 Configuration Array Dim3 Index
F32,3187,Slot 24 Configuration Array Dim3 Index
F32,3188,Slot 25 Configuration Array Dim3 Index
F32,3189,Slot 26 Configuration Array Dim3 Index
F32,3190,Slot 27 Configuration Array Dim3 Index
F32,3191,Slot 28 Configuration Array Dim3 Index
F32,3192,Slot 29 Configuration Array Dim3 Index
F32,3193,Slot 30 Configuration Array Dim3 Index
F32,3194,Slot 31 Configuration Array Dim3 Index
F32,3195,Original Curven Name of Curve
F32,3196,
F32,3197,
F32,3198,
A16,3199,
A22,3199,
A22,3200,Extended Curven Name of Curve
A22,3200,
F32,3201,
F32,3201,
F32,3201,
F32,3202,
F32,3202,Curven  Special Density at ConcentrationY (at Ref Temp)
F32,3202,
F32,3203,Curven  SD Coeff at ConcentrationY (at Ref Temp)
F32,3203,
F32,3203,Curven Special Density Units Code
F32,3204,Curven Enable Special Density Curve (1=Enabled)
F32,3204,Curven Special Density Units Text
F32,3204,
F32,3205,
F32,3205,
F32,3205,User Defined SGU of Solid (ETO10598)
F32,3206,
F32,3206,Batch Fast Fill AOC Rate Method
F32,3206,Undefined
F32,3207,Flow Verification Zero
F32,3207,
F32,3208,DDC Global Trigger Status
F32,3208,"Bits 0:2   User Trigger 1 (0=no mem, 1=awaiting, 2=complete, 3=1+2, 4=in prog)"
F32,3209,"Bits 3:5   User Trigger 2 (0=no mem, 1=awaiting, 2=complete, 3=1+2, 4=in prog)"
F32,3209,"Bits 6:8   User Trigger 3 (0=no mem, 1=awaiting, 2=complete, 3=1+2, 4=in prog)"
A16,3210,"Bits 9:11  User Trigger 4 (0=no mem, 1=awaiting, 2=complete, 3=1+2, 4=in prog)"
A22,3210,"Bits 12:14  User Trigger 5 (0=no mem, 1=awaiting, 2=complete, 3=1+2, 4=in prog)"
A22,3210,"DDC Trigger Index  ( 0-7 valid, Triggers 0-2 are predefined and read-only)"
F32,3211,"DDC Trigger Status (0=Insuff. Memory, 1=Awaiting, 2=Complete, 3=Complete And Awaiting, 4=In Progress)"
F32,3211,"DDC Trigger Once (0=No, 1=Only Once)"
F32,3211,DDC Trigger “A” Event Code
F32,3212,"DDC Trigger operator (0=AND, 1=OR)"
F32,3212,DDC Trigger “B” Event Code
F32,3212,"DDC Storage Rate (units of 0.01 Sec,  Max= 655.35 Sec)"
F32,3213,DDC # of Samples in buffer
F32,3213,"DDC Trigger A PV Code (if applicable, otherwise ‘None’)"
F32,3213,"DDC Trigger B PV Code (if applicable, otherwise ‘None’)"
F32,3214,"DDC % After Trigger ( units of 1%, values of 0-100 are valid)"
F32,3214,"DDC Trigger A PV Value (for trigger event codes 0 & 1, units per 2808) "
F32,3214,
F32,3215,"DDC Trigger B PV Value  (for trigger event codes 0 & 1, units per 2809)"
F32,3215,
F32,3215,"DDC Trigger A Value (for trigger codes 2,3, and 8)  "
F32,3216,
F32,3216,"DDC Trigger B Value (for trigger codes 2,3, and 8)"
F32,3216,
F32,3217,DDC Trigger Estimated Size
F32,3217,Sample Number being stored
F32,3217,DDC Trigger Data Storage Started At X time since last power-up 
F32,3218,(0xFFFFFFFF means trigger not started or power-cycle since complete)
F32,3218,DDC Trigger Compression  (NAN if no data in trigger buffer) 
F32,3218,
F32,3219,DDC Total Available Memory For All Trigger Buffers 
F32,3219,
F32,3219,"DDC Free Buffer Memory, not yet used by Trigger Buffers "
F32,3220,
F32,3220,DDC Estimated Compression (used for all triggers) 
A16,3221,
A22,3221,DDC Trigger Storage Type Index  ( 0 to 31 )
F32,3221,"DDC Trigger Storage Type Value  (PV codes are valid, indexed on 2815)"
F32,3222,"DDC Trigger Count of Triggered Events (reset when ""1"" is written to 2801)"
F32,3222,Trigger Buffer Sample Number Index (Buffer is not random access!)
F32,3222,Trigger Buffer Value for Status Word 419/420 (Indexed on 2834)
F32,3223,
F32,3223,Trigger Buffer Value for Status Word 421/422 (Indexed on 2834)
F32,3223,
F32,3224,Trigger Buffer Value for Status Word 423/424 (Indexed on 2834)
F32,3224,
F32,3224,Trigger Buffer Value for Status Word 433/434 (Indexed on 2834)
F32,3225,
F32,3225,Trigger Buffer Value For Storage #0 (Indexed on 2834)
F32,3225,
F32,3226,Trigger Buffer Value For Storage #1 (Indexed on 2834)
F32,3226,
F32,3226,Trigger Buffer Value For Storage #2 (Indexed on 2834)
F32,3227,
F32,3227,Trigger Buffer Value For Storage #3 (Indexed on 2834)
F32,3227,
F32,3228,Trigger Buffer Value For Storage #4 (Indexed on 2834)
F32,3228,
F32,3228,Trigger Buffer Value For Storage #5 (Indexed on 2834)
F32,3229,
F32,3229,Trigger Buffer Value For Storage #6 (Indexed on 2834)
F32,3229,
F32,3230,Trigger Buffer Value For Storage #7 (Indexed on 2834)
F32,3230,
F32,3230,Trigger Buffer Value For Storage #8 (Indexed on 2834)
F32,3231,
F32,3231,Trigger Buffer Value For Storage #9 (Indexed on 2834)
A16,3232,
A22,3232,Trigger Buffer Value For Storage #10 (Indexed on 2834)
A22,3232,
F32,3233,Trigger Buffer Value For Storage #11 (Indexed on 2834)
F32,3233,
F32,3233,Trigger Buffer Value For Storage #12 (Indexed on 2834)
F32,3234,
F32,3234,Trigger Buffer Value For Storage #13 (Indexed on 2834)
F32,3234,
F32,3235,Trigger Buffer Value For Storage #14 (Indexed on 2834)
F32,3235,
F32,3235,Trigger Buffer Value For Storage #15 (Indexed on 2834)
F32,3236,
F32,3236,Trigger Buffer Value For Storage #16 (Indexed on 2834)
F32,3236,
F32,3237,Trigger Buffer Value For Storage #17 (Indexed on 2834)
F32,3237,
F32,3237,Trigger Buffer Value For Storage #18 (Indexed on 2834)
F32,3238,
F32,3238,Trigger Buffer Value For Storage #19 (Indexed on 2834)
F32,3238,
F32,3239,Trigger Buffer Value For Storage #20 (Indexed on 2834)
F32,3239,
F32,3239,Trigger Buffer Value For Storage #21 (Indexed on 2834)
F32,3240,
F32,3240,Trigger Buffer Value For Storage #22 (Indexed on 2834)
F32,3240,
F32,3241,Trigger Buffer Value For Storage #23 (Indexed on 2834)
F32,3241,
F32,3241,Trigger Buffer Value For Storage #24 (Indexed on 2834)
F32,3242,
F32,3242,Trigger Buffer Value For Storage #25 (Indexed on 2834)
A22,3243,
A22,3243,Trigger Buffer Value For Storage #26 (Indexed on 2834)
A22,3244,
A22,3244,Trigger Buffer Value For Storage #27 (Indexed on 2834)
A22,3245,
A22,3245,Trigger Buffer Value For Storage #28 (Indexed on 2834)
A22,3246,
A22,3246,Trigger Buffer Value For Storage #29 (Indexed on 2834)
A22,3247,
A22,3247,Trigger Buffer Value For Storage #30 (Indexed on 2834)
A22,3248,
A22,3248,Trigger Buffer Value For Storage #31 (Indexed on 2834)
A22,3249,
A22,3249,Config Total #1 (Mass Total Default) Direction Config Register
A22,3250,Config Total #2 (Vol Total Default) Direction Config Register
A22,3250,Config Total #3 (API Vol Total Default) Direction Config Register
F32,3251,Config Total #4 (GSV Total Default) Direction Config Register
F32,3251,Config Total #5 (ED Std Vol Total Default) Direction Config Register
F32,3252,Config Total #6 (ED Net Mass Total Default) Direction Config Register
F32,3252,Config Total #7 (ED Net Vol Total Default) Direction Config Register
F32,3253,Config Inv #1 (Mass Inv Default) Direction Config Register
F32,3253,Config Inv #2 (Vol Inv Default) Direction Config Register
A22,3254,Config Inv #3 (API Vol Inv Default) Direction Config Register
A22,3254,Config Inv #4 (GSV Inv Default) Direction Config Register
A22,3255,Config Inv #5 (ED Std Vol Inv Default) Direction Config Register
A22,3255,Config Inv #6 (ED Net Mass Inv Default) Direction Config Register
A22,3256,Config Inv #7 (ED Net Vol Inv Default) Direction Config Register
A22,3256,Config Total #1 Source Config Register
A22,3257,Config Total #2 Source Config Register
A22,3257,Config Total #3 Source Config Register
A22,3258,Config Total #4 Source Config Register
A22,3258,Config Total #5 Source Config Register
A22,3259,Config Total #6 Source Config Register
A22,3259,Config Total #7 Source Config Register
A22,3260,Config Inv #1 Source Config Register
A22,3260,Config Inv #2 Source Config Register
A22,3261,Config Inv #3 Source Config Register
A22,3261,Config Inv #4 Source Config Register
A22,3262,Config Inv #5 Source Config Register
A22,3262,Config Inv #6 Source Config Register
F32,3263,Config Inv #7 Source Config Register
F32,3263,Config Total #1 Units Code Register
F32,3264,Config Total #2 Units Code Register
F32,3264,Config Total #3 Units Code Register
A22,3265,Config Total #4 Units Code Register
A22,3265,Config Total #5 Units Code Register
A22,3266,Config Total #6 Units Code Register
A22,3266,Config Total #7 Units Code Register
A22,3267,Config Inv #1 Units Code Register
A22,3267,Config Inv #2 Units Code Register
A22,3268,Config Inv #3 Units Code Register
A22,3268,Config Inv #4 Units Code Register
A22,3269,Config Inv #5 Units Code Register
A22,3269,Config Inv #6 Units Code Register
A22,3270,Config Inv #7 Units Code Register
A22,3270,Alternate Mass Total Units  (See allowable total units codes)
A22,3271,Original Active Curve Name of Curve
A22,3271,
A22,3272,
A22,3272,
A22,3273,
A22,3273,
A22,3274,Extended Active Curve Name of Curve
A22,3274,
A22,3275,
A22,3275,
A22,3276,
A22,3277,
A22,3278,Active Curve Special Density Units Code
A22,3279,Active Curve Special Density Units Text
A22,3280,
A22,3281,
A22,3282,
A22,3283,Active Curve Concentration Code
A22,3284,Active Curve Special Concentration Text
A22,3285,
A22,3286,
A22,3287,
A22,3288,Output Channel D Type Assignment (refer to output type codes) 
A22,3289,Output Channel E Type Assignment (refer to output type codes) 
A22,3290,Output Channel F Type Assignment (refer to output type codes)
A22,3291,Output Channel G Type Assignment (refer to output type codes)
A22,3292,Output Channel H Type Assignment (refer to output type codes)
A22,3293,Channel D Power (refer to power source codes)
A22,3294,Channel E Power (refer to power source codes) 
A22,3295,Channel F Power (refer to power source codes) 
A22,3296,Channel G Power (refer to power source codes) 
A22,3297,Channel H Power (refer to power source codes) 
A22,3298,Undefined
A22,3299,
A22,3300,
A22,3301,"FCF Datalog Index (0-19, 0 = most recent run)"
A22,3302,FCF Datalog Item 1: Run Number
A22,3303,"FCF Datalog Item 5: Status (Bit7 = FCF pass/fail, Bits6-4 = state, Bits3-0 = Abort code) Abort States are compressed to fit in 3 bits"
A22,3304,FCF Datalog Item 2: Time Initiated (in running seconds)
A22,3305,
A22,3306,FCF Datalog Item 3: LPO Normalized Data
A22,3307,
A22,3308,FCF Datalog Item 4: RPO Normalized Data
A22,3309,
A22,3310,MV Timers: Time Until First Run in Hours
A22,3311,
A22,3312,MV Timers: Time between each run after the first run initiated in hours
A22,3313,
A22,3314,MV Timers: Time left until next run in hours
A22,3315,
A22,3316,Undefined
A22,3317,Enable FCF Verification (See FCF Enable Codes) 
A22,3318,Algorithm State (1 through 18)
A22,3319,Abort Code
A22,3320,0=No error
A22,3321,1=Manual abort
A22,3322,2=Drive settle time error
A22,3323,3=Frequency drift error
A22,3324,4=Drive voltage too high
A22,3325,5=Drive current too high (unstable drive)
A22,3326,6=Drive current erratic (unstable drive)
A22,3327,7=General drive error
A22,3328,8=Delta T erratic
A22,3329,9=Delta To too high
A22,3330,10=State running (internal use only)
A22,3331,11=State complete (internal use only)
A22,3332,12=Fault Condition
A22,3333,13=Unit has not been calibrated on air
A22,3334,14=Unit has not been calibrated on water
A22,3335,15=Meter verification configuration items are not correct (registers 3083-3091)
A22,3336,State at Abort
A22,3337,Stiffness out of limits LPO
A22,3338,Stiffness out of limits RPO
A22,3339,Damping out of limits
A22,3340,Mass out of limits LPO
A22,3341,Mass out of limits RPO
A22,3342,Resonant Frequency Estimate out of limits 
A22,3343,Drive current out of limits 
A22,3344,Delta t out of limits
A22,3345,Temperature out of limits 
A22,3346,Density out of limits
A22,3347,Drive frequency out of limits 
A22,3348,LPO filter out of limits 
A22,3349,RPO filter out of limits 
A22,3350,FCF Validation Counter
A22,3351,Undefined
A22,3352,Sensor Type (See Sensor Type Codes) (700 is limited)
A22,3353,Progress (% Complete)
A22,3354,"FRF Coeff – T1, LPO, Real"
A22,3355,
A22,3356,"FRF Coeff – T1, LPO, Imag"
A22,3357,
A22,3358,"FRF Coeff – T2, LPO, Real"
A22,3359,
A22,3360,"FRF Coeff – T2, LPO, Imag"
A22,3361,
A22,3362,"FRF Coeff – T3, LPO, Real"
A22,3363,
A22,3364,"FRF Coeff – T3, LPO, Imag"
A22,3365,
A22,3366,"FRF Coeff – T4, LPO, Real"
A22,3367,
A22,3368,"FRF Coeff – T4, LPO, Imag"
A22,3369,
A22,3370,"FRF Coeff – Dr, LPO, Real"
A22,3371,
A22,3372,"FRF Coeff – Dr, LPO, Imag"
A22,3373,
A22,3374,"FRF Coeff – T1, RPO, Real"
A8,3375,
A8,3376,"FRF Coeff – T1, RPO, Imag"
A8,3377,
A8,3378,"FRF Coeff – T2, RPO, Real"
F32,3379,
F32,3380,"FRF Coeff – T2, RPO, Imag"
F32,3381,
F32,3382,"FRF Coeff – T3, RPO, Real"
F32,3383,
F32,3384,"FRF Coeff – T3, RPO, Imag"
F32,3385,
F32,3386,"FRF Coeff – T4, RPO, Real"
F32,3387,
F32,3388,"FRF Coeff – T4, RPO, Imag"
F32,3389,
F32,3390,"FRF Coeff – Dr, RPO, Real"
F32,3390,
F32,3391,"FRF Coeff – Dr, RPO, Imag"
F32,3392,
U32,3393,Test Tone 1 Frequency
U32,3393,
U32,3394,Test Tone 2 Frequency
U32,3395,
U32,3396,Test Tone 3 Frequency
U16,3397,
U16,3398,Test Tone 4 Frequency
U32,3399,
U32,3400,Carrier Frequency
F32,3401,
F32,3402,"Pole, Real"
F32,3403,
F32,3404,"Pole, Imag"
F32,3405,
F32,3406,"Residue, LPO, Real"
F32,3407,
F32,3408,"Residue, LPO, Imag"
F32,3409,
F32,3410,"Residue, RPO, Real"
F32,3411,
F32,3412,"Residue, RPO, Imag"
F32,3413,
F32,3414,Frf Tone Level (mA) 
F32,3415,
F32,3416,Tone Ramp Time (Seconds)
F32,3417,
F32,3418,BL Coef. 1
F32,3419,
F32,3420,FRF Drive Target
U16,3421,
U16,3422,FRF Drive P Coefficient
F32,3423,
F32,3424,"Output state during FCF Verification (0=Last Value, 1=Fault)"
F32,3425,BL Coef. 2
F32,3426,
F32,3427,"Override Meter Verification sensor parameteters - when set to 1, causes registers 3083, 3085, 3087, 3089, 3094, 3159, 3161, 3163 to be RW; when 0, causes them to be RO"
F32,3428,Undefined
F32,3429,
F32,3430,
F32,3431,"Update FRF Statistics (0=Do not update running stats, 1=Update)"
F32,3432,FCF Verification Data Set Selection (see FCF Data Set Codes Table)
F32,3433,Stiffness LPO
F32,3434,
F32,3435,Stiffness RPO
F32,3436,
F32,3437,Damping
F32,3438,
U16,3439,Mass LPO
U16,3440,
F32,3441,Mass RPO
F32,3442,
F32,3443,Resonant Frequency Estimate
F32,3444,
F32,3445,Drive Current
F32,3499,
F32,3500,Delta T
F32,3515,
F32,3516,Temperature
F32,3531,
F32,3532,Density
F32,3539,
F32,3540,Drive Frequency
F32,3541,
F32,3599,LPO Filter
F32,3600,
F32,3601,RPO Filter
U16,3602,
F32,3603,"Amp Calibration, Drive Tone, Real"
F32,3604,
F32,3605,"Amp Calibration, Drive Tone, Imaginary"
F32,3606,
U16,3607,"Amp Calibration, Test Tone 1, Real"
U16,3608,
U16,3609,"Amp Calibration, Test Tone 1, Imaginary"
U16,3610,
U16,3611,"Amp Calibration, Test Tone 2, Real"
U16,3612,
U16,3613,"Amp Calibration, Test Tone 2, Imaginary"
U16,3614,
U16,3615,"Amp Calibration, Test Tone 3, Real"
U16,3616,
U16,3617,"Amp Calibration, Test Tone 3, Imaginary"
U16,3618,
U16,3619,"Amp Calibration, Test Tone 4, Real"
U16,3620,
U16,3621,"Amp Calibration, Test Tone 4, Imaginary"
U16,3623,
U16,3625,Stiffness Limit Set point
U16,3627,
U16,3627,Mass Limit Set point
U16,3628,
F32,3629,Damping Limit Set point
F32,3629,
F32,3630,Res. Frequency Limit Set point
F32,3631,
F32,3632,Tube Frequency during meter verification
F32,3633,
U32,3633,Delta T during meter verification
U32,3634,
U32,3634,Tone Spacing Multiplier
F32,3635,
U32,3635,Frequency Drift Limit
U32,3636,
U32,3636,Max Sensor Current 
U16,3637,
U16,3638,KFQ2 Linear Density Correction for Stiffness Value
U16,3639,
U16,3899,Unused
U16,3900,Undefined (FCF Verification Expansion Area)
F32,3901,
F32,3902,
F32,3903,"Mass Flow waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
F32,3904,"Line Temperature waveform selection (1=fixed value, 2=sawtooth, 3=sine)"
F32,3905,"Density waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
F32,3906,"Viscosity waveform selection (1=fixed value, 2=sawtooth, 3=sine wave)"
F32,3907,Value for a fixed mass flow in  simulation mode
F32,3908,
F32,3909,Min. amplitude of Sine / Sawtooth wave for mass flow
F32,3910,
U16,3911,Max. amplitude of Sine / Sawtooth wave for mass flow
U16,3912,
F32,3913,Period of Sine / Sawtooth wave for mass flow
F32,3914,
F32,3915,Value for a fixed Line Temperature in  simulation mode
F32,3916,
F32,3917,Min. amplitude of Sine / Sawtooth wave for Line Temperature.
F32,3918,
F32,3919,Max. Amplitude of Sine / Sawtooth wave for Line Temperature.
F32,3920,
F32,3921,Period of Sine / Sawtooth wave for Line Temperature.
F32,3922,
F32,3923,Value for a fixed Density in  simulation mode
F32,3924,
F32,3925,Min. amplitude of Sine / Sawtooth wave for Density.
F32,3926,
F32,3927,Max. Amplitude of Sine / Sawtooth wave for Density.
F32,3928,
F32,3929,Period of Sine / Sawtooth wave for Density.
F32,3930,
F32,3931,Frequency Input Total Label
F32,3932,
F32,3933,
F32,3934,
F32,3935,
F32,3936,
U16,3937,
U16,3938,
U16,3939,
U16,3940,
F32,3941,
F32,3942,SG Calibration 1 Label
F32,3943,
F32,3944,
F32,3945,
F32,3946,
F32,3947,
F32,3948,
F32,3949,
F32,3950,Flow Rate 1 for Highly Characterized Sensor Linearization
F32,3951,
F32,3952,Flow Rate 2 for Highly Characterized Sensor Linearization
F32,3953,
F32,3954,Flow Rate 3 for Highly Characterized Sensor Linearization
F32,3955,
F32,3956,Flow Rate 4 for Highly Characterized Sensor Linearization
F32,3957,
F32,3958,Alarm Above Flow Rate for Highly Characterized Sensor Linearization
F32,3959,
F32,3960,Frequency Input Inventory Label
F32,3961,
F32,3962,
F32,3963,
F32,3964,
U16,3965,
U16,3966,
U16,3967,
U16,3968,
U16,3969,
U16,3970,
U16,3971,SG Calibration 2 Label
F32,3972,
F32,3973,
F32,3974,
F32,3975,
F32,3976,
F32,3977,
F32,3978,
F32,3979,Gas Purity Concentration (curve 2)
F32,3980,
F32,3981,Adjustment for Segment 1 for Highly Characterized Sensor Linearization
F32,3982,
F32,3983,Adjustment for Segment  2 for Highly Characterized Sensor Linearization
F32,3984,
F32,3985,Adjustment for Segment  3 for Highly Characterized Sensor Linearization
F32,3986,
F32,3987,Adjustment for Segment  4 for Highly Characterized Sensor Linearization
F32,3988,
F32,3989,Lock Zero for Highly Characterized Sensor Linearization
F32,3990,
F32,3991,Currently Applied Correction for Highly Characterized Sensor Linearization
F32,3992,
F32,3993,Mass Total Label
F32,3994,
F32,3995,
F32,3996,
F32,3997,
F32,4001,
F32,4002,
F32,4003,
F32,4004,
F32,4005,SG Calibration 3 Label
F32,4006,
F32,4007,
F32,4008,
F32,4009,
F32,4010,
F32,4011,
F32,4012,
F32,4013,10 Point Linearization Flow Rate 1
F32,4014,
F32,4015,10 Point Linearization Flow Rate 2
F32,4016,
F32,4017,10 Point Linearization Flow Rate 3
F32,4018,
F32,4019,10 Point Linearization Flow Rate 4
F32,4020,
U16,4021,Gas Purity Concentration (curve 3)
U16,4022,
F32,4023,Mass Inventory Label
F32,4024,
F32,4025,
F32,4026,
F32,4027,
F32,4028,
F32,4029,
F32,4030,
F32,4031,
F32,4031,
F32,4032,
F32,4032,SG Calibration 4 Label
F32,4033,
F32,4033,
F32,4034,
F32,4034,
F32,4035,
F32,4035,
F32,4036,
F32,4036,10 Point Linearization Flow Rate 5
F32,4037,
F32,4037,10 Point Linearization Flow Rate 6
F32,4038,
F32,4038,10 Point Linearization Flow Rate 7
F32,4039,
F32,4039,10 Point Linearization Flow Rate 8
F32,4040,
F32,4040,10 Point Linearization Flow Rate 9
F32,4041,
F32,4041,10 Point Linearization Flow Rate 10
F32,4042,
F32,4042,Gas Purity Concentration (curve 4)
F32,4043,
F32,4043,Volume Total Label
F32,4044,
F32,4044,
F32,4045,
F32,4045,
F32,4046,
F32,4046,
F32,4047,
F32,4047,
F32,4048,
F32,4048,
F32,4049,10 Point Linearization Correction 1
F32,4049,
F32,4050,10 Point Linearization Correction 2
F32,4050,
F32,4051,10 Point Linearization Correction 3
F32,4051,
F32,4052,10 Point Linearization Correction 4
F32,4052,
F32,4053,10 Point Linearization Correction 5
F32,4053,
F32,4054,10 Point Linearization Correction 6
F32,4054,
F32,4055,Volume Inventory Label
F32,4055,
F32,4056,
F32,4056,
F32,4057,
F32,4058,
F32,4059,
F32,4060,
F32,4061,
F32,4062,
F32,4063,
F32,4064,10 Point Linearization Correction 7
F32,4065,
F32,4066,10 Point Linearization Correction 8
F32,4067,
F32,4068,10 Point Linearization Correction 9
F32,4069,
F32,4069,10 Point Linearization Correction 10
F32,4070,
F32,4070,10 Point Linearization Current Correction 
F32,4071,
F32,4072,Gas Standard Volume Total Label
F32,4073,
F32,4074,
U16,4075,
U16,4076,
F32,4077,
F32,4078,
F32,4079,
F32,4080,
F32,4081,
F32,4082,
F32,4083,Last Assert File Name
F32,4084,
F32,4085,
F32,4086,
F32,4087,
F32,4088,
F32,4089,
F32,4089,
F32,4090,
F32,4090,
F32,4091,
F32,4092,Gas Standard Volume Inventory Label
F32,4093,
F32,4094,
F32,4095,
F32,4096,
F32,4097,
F32,4098,
F32,4099,
F32,4100,
F32,4101,
F32,4102,
F32,4103,API Corrected VolumeTotal Label
F32,4104,
F32,4105,
F32,4106,
F32,4107,
F32,4108,
F32,4109,
F32,4110,
F32,4111,
F32,4112,
F32,4113,
F32,4114,API Corrected VolumeInventory Label
U16,4115,
U16,4116,
U16,4117,
U16,4118,
U16,4119,
U16,4120,
F32,4121,
F32,4122,
F32,4123,
F32,4123,
F32,4124,ED Standard Volume Total Label
F32,4124,
A8,4125,
A8,4126,
A8,4127,
A8,4128,
F32,4129,
F32,4130,
F32,4131,
F32,4132,
F32,4133,
F32,4134,ED Standard Volume Inventory Label
F32,4135,
F32,4136,
F32,4137,
F32,4138,
F32,4139,
F32,4140,
F32,4141,
F32,4142,
F32,4143,
F32,4144,
F32,4145,ED Net Mass Total Label
F32,4146,
F32,4147,
F32,4148,
A8,4149,
A8,4150,
A8,4151,
A8,4152,
U16,4153,
U16,4154,
F32,4155,
F32,4156,ED Net Mass Inventory Label
F32,4157,
F32,4158,
F32,4159,
F32,4160,
F32,4161,
F32,4162,
U16,4163,
U16,4164,
U16,4165,
F32,4166,
F32,4167,ED Net Volume Total Label
F32,4168,
F32,4169,
F32,4170,
F32,4171,
F32,4172,
F32,4173,
U16,4174,
F32,4175,
F32,4176,
F32,4177,
F32,4178,ED Net Volume Inventory Label
F32,4179,
F32,4180,
F32,4181,
F32,4182,
F32,4183,
F32,4184,
F32,4185,
F32,4186,
A8,4187,
A8,4188,
A8,4189,PVR Status Message
A8,4190,
A8,4191,
A8,4192,
A8,4193,Gas Flow Rate for PVR (ETO22166)
A8,4194,
F32,4195,Gas Total for PVR (ETO22166)
F32,4196,
F32,4197,Mass Forward Total (Bunkering)
F32,4198,
U16,4199,Mass Forward Inventory (Bunkering)
F64,4200,
U16,4201,Mass Reverse Total (Bunkering)
U16,4202,
U16,4203,Mass Reverse Inventory (Bunkering)
U16,4203,
F64,4204,Viscosity Calibration Factor Slope
U16,4204,
U16,4205,Viscosity Calibration Factor Offset
U16,4206,
F32,4207,Core processor NV write count
F32,4207,Transmitter NV write count
F64,4208,Real-time clock in seconds
F64,4208,
F32,4209,Sensor Simulator K1
F32,4210,
F32,4211,Sensor Simulator K2
F32,4211,
F64,4212,Sensor Simulator Flow Cal Factor
F64,4212,
F32,4213,Sensor Simulator Density
F32,4214,
F32,4215,Sensor Simulator Mass Flow Constant
F32,4215,
F64,4216,Sensor Simulator Mass Flow Rate
F64,4216,
F32,4217,Sensor Simulator Temperature
F32,4218,
F32,4219,Sensor Simulator Delta T
F32,4219,
F64,4220,Sensor Simulator Frequency
F64,4220,
F32,4221,Sensor Simulator Sensor F0
F32,4222,
F32,4223,Sensor Simulator Sensor Q
F32,4223,Undefined
F64,4224,Sensor Simulator LPO Amplitude
F64,4224,
F32,4225,Sensor Simulator RPO Amplitude
F32,4226,
F32,4227,Sensor Simulator Noise Power
F32,4227,
F64,4228,Sensor Simulator Detla T Offset
F64,4228,
F32,4229,Sensor Simulator Density Temperature Coefficient
F32,4230,
F32,4231,Sensor Simulator Density Meter Factor
F32,4231,
F64,4232,Sensor Simulator Corrected Density
F64,4232,
F32,4233,RTD Simulator Resistance
F32,4234,
F32,4235,RTD Simulator Relay State
F32,4235,Undefined
F64,4236,Sensor Simulator Corrected MassFlow
F64,4236,
F32,4237,Sensor Simulator Temperature coefficient for flow  
F32,4238,
F32,4239,Reserved for Sensor Simulator
F32,4239,
F64,4240,
F64,4240,Bluetooth
F32,4241,
F32,4242,Bluetooth
F32,4243,
F32,4243,Bluetooth
F64,4244,
F64,4244,Bluetooth
F32,4245,Reserved for Bluetooth
F32,4246,
A16,4247,
A16,4247,Fixed Voltage for VO output (Used in conjunction with coil 348)
F64,4248,
F64,4248,Truck ID Number  ETO15561 Only
F64,4249,Truck Tare Weight  ETO15561 Only
F64,4250,
F64,4251,Target Weight Multiplier  ETO15561 Only
F64,4251,
F64,4252,Batch Start Time: seconds (0-59) ETO15561 Only
F64,4252,Batch Start Time: minutes (0-59)  ETO15561 Only
F64,4253,Batch Start Time: hours (0-23) ETO15561 Only
F64,4254,Batch Start Time: day (1-31)  ETO15561 Only
A16,4255,Batch Start Time: month (1-12)  ETO15561 Only
A16,4255,Batch Start Time: year (1996-2095) ETO15561 Only
F64,4256,Batch End Time: seconds (0-59) ETO15561 Only
F64,4256,Batch End Time: minutes (0-59)  ETO15561 Only
F64,4257,Batch End Time: hours (0-23) ETO15561 Only
F64,4258,Batch End Time: day (1-31)  ETO15561 Only
F64,4259,Batch End Time: month (1-12)  ETO15561 Only
F64,4259,Batch End Time: year (1996-2095) ETO15561 Only
F64,4260,Undefined
F64,4260,Flow Correction Index
F64,4261,Flow Point (Indexed on 3620)
F64,4262,Percent Error at Flow (Indexed on 3620)
A16,4263,Correction Factor (Indexed on 3620)
A16,4263,Live Uncorrected Mass Flow Rate
F64,4264,Live Correction Factor
F64,4264,Live Uncorrected Mass Flow Rate
F64,4265,
F64,4266,ETO32172 Meter Factor for low density setpoint
F64,4267,
F64,4267,ETO32172 Meter Factor for high density setpoint
F64,4268,
F64,4268,"Kinematic Viscosity Offset (ETO32819, standard as of v2.1)"
F64,4269,
F64,4270,Last Assert Line Time
U16,4271,
U16,4271,Actual Drive Gain (ETO32819 v2.1+)
U16,4272,
U16,4272,Last Assert Line Number
U16,4273,
F64,4274,"Software Build Type (Gas=21, Fork=22, CDM=23)"
F64,4277,ADZ Holdoff Temperature (ETO34269 v8.03+) (degC)
F64,4278,Undefined
F64,4281,
F64,4282,
F64,4285,User SG -- ETO 18914
F64,4286,
F64,4287,Undefined
F64,4288,
F64,4289,
F64,4290,Snapshot Period Average Outputs Period (Seconds)
F64,4291,Snapshot Drive Gain Threshold Addition Override  (see reg 3927)
F64,4292,
